gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
887045843	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d1b58862-d975-46c3-93b2-3b3cd6b33860	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20T01:00Z	20	4	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538968.7406635	25495		CC_BY_NC_4_0		Bratley & C. Kepler			2016-08-04T02:00Z		
887045844	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/388d66979-9ba4-4e04-a1c1-c2f19a0b3cbf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20T01:00Z	20	4	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538966.7406633	25493		CC_BY_NC_4_0		Bratley & C. Kepler			2016-08-04T02:00Z		
887045889	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3743fdbba-c5e5-4835-9b45-375a2d79cdf6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-24T01:00Z	24	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539017.7406684	25580		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045894	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36030dc9c-5356-4af9-a42f-81aa42af59fa	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-23T01:00Z	23	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539036.7406703	25609		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887045944	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d08f18cf-2d8a-494c-91e6-45a562e294ca	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-10-06T01:00Z	6	10	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539151.7406818	25741		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887045970	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/390ed84f2-841e-4b18-9379-737192b3c8b1	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-11-03T01:00Z	3	11	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539200.7406867	25806		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887046010	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3cc33a5b3-456a-4c67-b359-b2e61effb79c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-23T01:00Z	23	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539044.7406711	25617		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887046034	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39f69bc35-ce46-4cd8-a8a2-589691d630dd	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-23T01:00Z	23	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539045.7406712	25618		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887046044	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36fb9b28e-3786-4973-819a-ecd59bb44722	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-08-28T01:00Z	28	8	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539129.7406796	25714		CC_BY_NC_4_0		Woodward			2016-08-04T02:00Z		
887046049	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f7b507ab-e19b-4ee0-abc9-8a74d661f1d6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-26T01:00Z	26	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539054.7406721	25629		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887046078	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3473da71a-e7f2-4fc4-9d7f-f26a9971df04	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-10-06T01:00Z	6	10	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539156.7406823	25746		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887046111	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/362ebcd3e-b7d0-4b96-aa71-95ae2e6aebc0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-10-18T01:00Z	18	10	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539186.7406853	25785		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887046116	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ab793d0f-9cbe-4eeb-9845-345f2c889cc0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-10-12T01:00Z	12	10	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539168.7406835	25761		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887046123	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/34c20a75a-e6df-4e70-9184-c4a6fb8b6491	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-01-10T01:00Z	10	1	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539300.7406967	25951		CC_BY_NC_4_0		R. Maze			2016-08-04T02:00Z		
887046127	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3c3cd5150-08d3-46e2-8636-68f7874dffa0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-11-03T01:00Z	3	11	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539206.7406873	25812		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887046204	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30a1b1482-997e-4546-ba9b-56fc894b934c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-01-12T01:00Z	12	1	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539327.7406994	25982		CC_BY_NC_4_0		R. Maze			2016-08-04T02:00Z		
887046207	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/306a6c846-e28b-4375-8e7a-a67f0230aae1	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-02-21T01:00Z	21	2	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539365.7407032	26042		CC_BY_NC_4_0		Amerman, Ely & Maze			2016-08-04T02:00Z		
887046227	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/371c143e2-12c2-49b0-9c73-061d9fc6a12a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-02-21T01:00Z	21	2	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539363.7407030	26038		CC_BY_NC_4_0		Amerman, Ely & Maze			2016-08-04T02:00Z		
887046230	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ee6a323a-48b7-4300-8c31-211c7622d1d7	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	Biroro, Lompobatang	bc092ff0-02e4-11dc-991f-b8a03c50a862									1969-01-28T01:00Z	28	1	1969	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	359782.7574075	CE 14		CC_BY_NC_4_0		G. Jones			2016-08-04T02:00Z		
887046249	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3de94660f-a433-4f28-a6a6-60ad7dd70219	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-02-21T01:00Z	21	2	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539382.7407049	26062		CC_BY_NC_4_0		Amerman, Ely & Maze			2016-08-04T02:00Z		
887046264	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3c05f9e9f-7181-4fef-8814-28bb67092f99	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-01-13T01:00Z	13	1	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539333.7407000	25988		CC_BY_NC_4_0		R. Maze			2016-08-04T02:00Z		
887046303	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3653bc644-da18-45ce-9cd1-32a7bb9d1fdf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Ifanadiana, 1 Km N	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-10-23T01:00Z	23	10	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	329012.7574100	146		CC_BY_NC_4_0		K. Lange			2016-08-04T02:00Z		
887046335	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30c40a39d-9575-4d22-bfc1-e279bd41538b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Manila	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-01-01T01:00Z			1905	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	142992.7574135	No Number		CC_BY_NC_4_0		E. Mearns			2016-08-04T02:00Z		
859434770	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-207580	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Cebu City	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1963-05-27T01:00Z	27	5	1963	4264890	2438780	PRESERVED_SPECIMEN	AMNH	Mammals	M-207580	18		CC0_1_0		D. S. Rabor		NATIVE	2016-08-04T12:29Z		
859441617	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-240109	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TH		ccd1ddc0-6c21-11de-8224-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	AMNH	Mammals	M-240109	6881		CC0_1_0		J. T. Marshall		NATIVE	2016-08-04T12:29Z		
859443090	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-242703	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	LK		ccd1ddc0-6c21-11de-8224-b8a03c50a862					1372.0	0.0							4264890	2438780	PRESERVED_SPECIMEN	AMNH	Mammals	M-242703	82		CC0_1_0		E. C. Fernando		NATIVE	2016-08-04T12:29Z		
1145670472	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:104570?seid=358859	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MP	Tinian	8edbbde0-055e-11d8-b850-b8a03c50a862	15.01306	145.62417	10043.0						1945-11-01T01:00Z	1	11	1945	4264890	2438780	PRESERVED_SPECIMEN	MVZ	Mammal specimens	104570	64	Museum of Vertebrate Zoology, University of California, Berkeley	CC0_1_0		Collector(s): Richard E. Genelly			2016-09-05T19:26Z		
1145780162	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203319?seid=816636	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	US	lab colony, University of California, Berkeley	8edbbde0-055e-11d8-b850-b8a03c50a862									1981-05-10T02:00Z	10	5	1981	4264890	2438780	PRESERVED_SPECIMEN	MVZ	Mammal specimens	203319	4178--L	Richard D. Sage	CC0_1_0		Collector(s): Richard D. Sage			2016-09-05T19:30Z		
888881481	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/345c14867-756b-4eaf-98f9-07902bc7ac55	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	AF	Jamajgal Village.	bc092ff0-02e4-11dc-991f-b8a03c50a862	35.14683	70.90008			2568.0				2007-11-27T01:00Z	27	11	2007	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	590797.10014901	ADNUR BP		CC_BY_NC_4_0		M. Ismail, M. Juma, A. Zaher & A. Quame			2016-08-04T02:05Z		GEODETIC_DATUM_ASSUMED_WGS84
887045121	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ddfc20a9-7792-47fa-85a8-0b6e9cdad704	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	Buitenzorg	bc092ff0-02e4-11dc-991f-b8a03c50a862									1931-12-23T01:00Z	23	12	1931	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	257629.7179208	No Number		CC_BY_NC_4_0		H. Sody			2016-08-04T02:00Z		
887045158	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/346f8e78a-d5c4-4759-8a56-c18b9859b159	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Perinet, 2 Km E, Tamatave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-10-09T01:00Z	9	10	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	328984.7179290	110		CC_BY_NC_4_0		K. Lange			2016-08-04T02:00Z		
887045167	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39280f9ad-3352-4da6-9582-62eb52a9cd66	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Singur, 23 Mi NW Of Calcutta, Ratanpur	bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-09-08T01:00Z	8	9	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	355695.7179296	232		CC_BY_NC_4_0		D. Parrack, J. Roy & B. Roy			2016-08-04T02:00Z		
887045246	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37ee991f9-7d68-47e1-aa04-4890cc7deb68	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-07-30T01:00Z	30	7	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313678.7179407	FM653/PF5157		CC_BY_NC_4_0		R. Kuntz & C. Cheng			2016-08-04T02:00Z		
887045255	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3817b1033-bd6e-4b29-aec0-7c402fe0a606	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-04-22T01:00Z	22	4	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313670.7179399	FM540/PF4884		CC_BY_NC_4_0		R. Kuntz & C. Cheng			2016-08-04T02:00Z		
887045295	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32123fbce-ad26-4d3a-8ad5-b12fdfa4738f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-07-31T01:00Z	31	7	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313676.7179405	FM643/PF5149		CC_BY_NC_4_0		R. Kuntz & C. Cheng			2016-08-04T02:00Z		
887045300	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35666b2bc-c0ae-4e6e-9cf8-fe39a3fd485c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Makung District, Nan Liao, Hu Shi; (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-04-27T01:00Z	27	4	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294257.7179431	7332		CC_BY_NC_4_0		D. Jonhson			2016-08-04T02:00Z		
887045329	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31778a1ce-4a0b-4cbd-8791-23b5466219cc	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	San Fernando De Union	bc092ff0-02e4-11dc-991f-b8a03c50a862									1900-08-20T01:00Z	20	8	1900	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	143886.7179469	61		CC_BY_NC_4_0		G. Lewis			2016-08-04T02:00Z		
887045365	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3448a4b1f-9068-4d55-a198-c18add49ed66	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-02-04T01:00Z	4	2	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	361421.7179785	PP 5112/551		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045400	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/316c8c630-94b8-4243-9220-7ab84706f2f6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-12-23T01:00Z	23	12	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	361010.7179817	25290/500		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045406	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e158c792-fb14-40c1-9307-f07d4a923327	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-11-01T01:00Z	1	11	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	361006.7179813	25282/396		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045444	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/300e02e4e-c6c0-4505-8513-ae13b3b7fc3d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	GU	Sinajana	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-06-16T02:00Z	16	6	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278396.7179987	621/DHJ 309		CC_BY_NC_4_0		D. Johnson			2016-08-04T02:00Z		
887045452	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35d9bb9e1-4f1a-45ff-824d-acded300b1d5	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	GU	Mount Santa Rosa, 0.5 Mi W	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-05-10T02:00Z	10	5	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278380.7179955	603/RHB 73		CC_BY_NC_4_0		R. Baker			2016-08-04T02:00Z		
887045456	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36a1aa269-dca2-4078-b847-d0ca1e486d9f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	GU	Talofofo Bay, 0.5 Mi N	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-06-15T02:00Z	15	6	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278406.7179997	632/DAM 585		CC_BY_NC_4_0		O. Muennink			2016-08-04T02:00Z		
887045459	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f6d4af1e-0dbb-47ff-84c0-5280aca25afb	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	NC	Mount D'or	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-06-23T02:00Z	23	6	1944	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	276812.7179934	233/110		CC_BY_NC_4_0		A. Nicholson			2016-08-04T02:00Z		
887045518	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/302fee674-85a9-422b-a61c-0a461e9cbd2e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	GU	Barrigada, 0.5 Mi N	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-07-24T02:00Z	24	7	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278946.7180004	842/RHB 162		CC_BY_NC_4_0		R. Baker			2016-08-04T02:00Z		
887045554	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3177b05be-d90e-4b1e-82eb-fc25f63381a8	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MP	Sabana	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-11-01T01:00Z	1	11	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	279007.7180027	378		CC_BY_NC_4_0		C. Davison			2016-08-04T02:00Z		
887045561	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32d5ac2cf-a485-4988-9012-01ebb09f9db2	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-23T01:00Z	23	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362129.7182388	25387		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:00Z		
887045586	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3eb473f4a-d234-44f2-a58f-2f7d17d38ae4	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843			bc092ff0-02e4-11dc-991f-b8a03c50a862									1979-01-10T01:00Z	10	1	1979	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	528444.7182107	RDS-L 633/DJD 282		CC_BY_NC_4_0		R. Sage			2016-08-04T02:00Z		COUNTRY_INVALID
